0,0.39814814814814814,0.0
1,0.8693693693693694,0.5159817351598174
1,0.5935828877005348,0.10869565217391304
0,0.5445026178010471,0.005319148936170213
0,0.32950191570881227,0.003875968992248062
0,0.5903083700440529,0.004464285714285714
1,0.7597765363128491,0.3068181818181818
0,0.5161290322580645,0.0
0,0.44086021505376344,0.00546448087431694
1,0.9794520547945206,0.8321678321678322
1,0.9513888888888888,0.5886524822695035
1,0.9764705882352941,0.6586826347305389
1,0.8117647058823529,0.3473053892215569
0,0.4411764705882353,0.0
0,0.4888888888888889,0.0
1,0.813953488372093,0.6385542168674698
0,0.6111111111111112,0.0
1,1.0,0.9775280898876404
1,0.634020618556701,0.020942408376963352
1,0.5829383886255924,0.1346153846153846
1,0.6379310344827587,0.3231441048034934
0,0.42038216560509556,0.0
1,0.6877637130801688,0.14102564102564102
1,0.6766467065868264,0.1402439024390244
1,0.7692307692307693,0.4594594594594595
1,0.7122641509433962,0.12440191387559808
1,0.6299212598425197,0.2868525896414343
1,0.7157360406091371,0.020618556701030927
0,0.3320610687022901,0.0
1,0.7172131147540983,0.12448132780082988
1,0.8782608695652174,0.5286343612334802
1,0.5298013245033113,0.3210702341137124
0,0.5721153846153846,0.0
0,0.319672131147541,0.0
0,0.53,0.005076142131979695
1,0.78,0.6192893401015228
0,0.6526946107784432,0.0
0,0.4439461883408072,0.013636363636363636
1,0.6650246305418719,0.23
1,0.7281553398058253,0.06403940886699508
1,0.7620481927710844,0.3495440729483283
1,0.9470198675496688,0.3716216216216216
1,0.3684210526315789,0.0
0,0.5328947368421053,0.0
0,0.6184971098265896,0.011764705882352941
0,0.5103092783505154,0.015706806282722512
0,0.5798319327731093,0.00425531914893617
0,0.40703517587939697,0.00510204081632653
0,0.5154639175257731,0.0
1,0.5845410628019324,0.08823529411764706
1,0.6171875,0.208
1,1.0,0.8828125
1,0.9916666666666667,0.9145299145299145
0,0.550561797752809,0.011428571428571429
0,0.41935483870967744,0.011111111111111112
1,0.8351648351648352,0.11363636363636363
1,0.9270833333333334,0.3763440860215054
0,0.4928909952606635,0.0
1,0.7087378640776699,0.3793103448275862
1,0.8633879781420765,0.39444444444444443
1,0.9606060606060606,0.8807339449541285
0,0.4380165289256198,0.00847457627118644
1,0.7336683417085427,0.12244897959183673
1,0.5138888888888888,0.0
0,0.4861111111111111,0.0
1,0.8451882845188284,0.3474576271186441
1,0.485,0.005076142131979695
1,0.9506726457399103,0.8
1,0.551219512195122,0.2524752475247525
0,0.3612565445026178,0.0
